COMPANY_ID,VARIABLE,SHAP_VALUE,MODEL_INPUT_VALUE,WAS_MISSING,ABS_SHAP_VALUE,DESCRIPTION,SHAP_DIRECTION
ESIK-00471,Attr15,-0.102141134,6986.7,False,0.102141134,Yükümlülüklerin kârla geri ödeme süresi,Riski Azaltıyor
ESIK-00471,Attr5,0.09838181,31.262,False,0.09838181,Nakit temelli kısa vadeli finansman yeterliliği,Riski Artırıyor
ESIK-00471,Attr55,-0.088148884,4274.1,False,0.088148884,Çalışma sermayesi,Riski Azaltıyor
ESIK-00471,Attr50,-0.08396054,2.1886,False,0.08396054,Dönen varlıklar / toplam yükümlülükler,Riski Azaltıyor
ESIK-00471,Attr57,-0.08108424,0.018967,False,0.08108424,(Dönen varlıklar - stoklar - kısa vadeli yükümlülükler) / (satışlar - brüt kâr - amortisman),Riski Azaltıyor
ESIK-00471,Attr51,0.06919924,0.42738,False,0.06919924,Kısa vadeli yükümlülükler / toplam varlıklar,Riski Artırıyor
ESIK-00471,Attr53,-0.06380833,8.968,False,0.06380833,Özkaynaklar / duran varlıklar,Riski Azaltıyor
ESIK-00471,Attr48,0.059348024,0.015142,False,0.059348024,Kaynakta EBITDA olarak adlandırılan tutar / toplam varlıklar (tanım notu),Riski Artırıyor
ESIK-00471,Attr33,-0.056280855,3.6944,False,0.056280855,Faaliyet giderleri / kısa vadeli yükümlülükler,Riski Azaltıyor
ESIK-00471,Attr1,-0.0540557,0.010854,False,0.0540557,Net kâr / toplam varlıklar,Riski Azaltıyor
ESIK-00471,Attr11,-0.053561434,0.027665,False,0.053561434,(Brüt kâr + olağandışı kalemler + finansal giderler) / toplam varlıklar,Riski Azaltıyor
ESIK-00471,Attr64,0.051223278,24.947,False,0.051223278,Satışlar / duran varlıklar,Riski Artırıyor
ESIK-00471,Attr29,-0.05063151,3.9243,False,0.05063151,Toplam varlıkların logaritması,Riski Azaltıyor
ESIK-00471,Attr6,0.04572456,0.0,False,0.04572456,Dağıtılmamış kârlar / toplam varlıklar,Riski Artırıyor
ESIK-00471,Attr54,-0.041442577,8.968,False,0.041442577,Devamlı sermaye / duran varlıklar,Riski Azaltıyor
ESIK-00471,Attr2,-0.037433594,0.42776,False,0.037433594,Toplam yükümlülükler / toplam varlıklar,Riski Azaltıyor
ESIK-00471,Attr22,-0.03742955,0.026396,False,0.03742955,Faaliyet kârı / toplam varlıklar,Riski Azaltıyor
ESIK-00471,Attr60,-0.03432524,4.3233,False,0.03432524,Satışlar / stoklar,Riski Azaltıyor
ESIK-00471,Attr32,-0.030338028,98.797,False,0.030338028,Kısa vadeli yükümlülüklerin devir süresi,Riski Azaltıyor
ESIK-00471,Attr10,-0.029189512,0.57224,False,0.029189512,Özkaynaklar / toplam varlıklar,Riski Azaltıyor
ESIK-00471,Attr23,0.028717358,0.006818,False,0.028717358,Net kâr / satışlar,Riski Artırıyor
ESIK-00471,Attr38,-0.02647961,0.57224,False,0.02647961,Devamlı sermaye / toplam varlıklar,Riski Azaltıyor
ESIK-00471,Attr3,-0.025897369,0.50881,False,0.025897369,Çalışma sermayesi / toplam varlıklar,Riski Azaltıyor
ESIK-00471,Attr40,0.02459473,0.021135,False,0.02459473,(Dönen varlıklar - stoklar - alacaklar) / kısa vadeli yükümlülükler,Riski Artırıyor
ESIK-00471,Attr14,-0.024514873,0.011093,False,0.024514873,Brüt kâr ve faiz / toplam varlıklar,Riski Azaltıyor
ESIK-00471,Attr59,-0.018859606,0.0,False,0.018859606,Uzun vadeli yükümlülükler / özkaynaklar,Riski Azaltıyor
ESIK-00471,Attr31,-0.015857877,0.009408,False,0.015857877,Brüt kâr ve faiz / satışlar,Riski Azaltıyor
ESIK-00471,Attr63,0.015087141,3.7246,False,0.015087141,Satışlar / kısa vadeli yükümlülükler,Riski Artırıyor
ESIK-00471,Attr52,-0.01314086,0.27068,False,0.01314086,Kısa vadeli yükümlülüklerin maliyete göre devir süresi,Riski Azaltıyor
ESIK-00471,Attr18,-0.011680564,0.011093,False,0.011680564,Brüt kâr / toplam varlıklar,Riski Azaltıyor
ESIK-00471,Attr7,-0.011045148,0.011093,False,0.011045148,EBIT / toplam varlıklar,Riski Azaltıyor
ESIK-00471,Attr12,-0.008724314,0.025956,False,0.008724314,Brüt kâr / kısa vadeli yükümlülükler,Riski Azaltıyor
ESIK-00471,Attr19,0.008420964,0.006969,False,0.008420964,Brüt kâr / satışlar,Riski Artırıyor
ESIK-00471,Attr16,-0.0067865304,0.052242,False,0.0067865304,Brüt kâr ve amortisman / toplam yükümlülükler,Riski Azaltıyor
ESIK-00471,Attr37,-0.006372009,3.6658,True,0.006372009,Likit varlıklar / uzun vadeli yükümlülükler,Riski Azaltıyor
ESIK-00471,Attr20,0.0055368836,84.426,False,0.0055368836,Stokların satışlara göre devir süresi,Riski Artırıyor
ESIK-00471,Attr45,-0.0054416107,0.029478,False,0.0054416107,Net kâr / stoklar,Riski Azaltıyor
ESIK-00471,Attr27,0.001598919,1.5928,False,0.001598919,Faaliyet kârı / finansman giderleri,Riski Artırıyor
ESIK-00471,Attr17,-0.00024082232,2.3377,False,0.00024082232,Toplam varlıklar / toplam yükümlülükler,Riski Azaltıyor
ESIK-00475,Attr39,-0.8431433,0.095848,False,0.8431433,Satış kârı / satışlar,Riski Azaltıyor
ESIK-00475,Attr35,-0.7303205,0.14008,False,0.7303205,Satış kârı / toplam varlıklar,Riski Azaltıyor
ESIK-00475,Attr58,0.39362535,0.89642,False,0.39362535,Toplam maliyetler / toplam satışlar,Riski Artırıyor
ESIK-00475,Attr27,0.35776785,1.0692,False,0.35776785,Faaliyet kârı / finansman giderleri,Riski Artırıyor
ESIK-00475,Attr13,-0.34435648,0.06687,False,0.34435648,Brüt kâr ve amortisman / satışlar,Riski Azaltıyor
ESIK-00475,Attr24,-0.31839108,0.097511,False,0.31839108,Son üç yıllık brüt kâr / toplam varlıklar,Riski Azaltıyor
ESIK-00475,Attr43,-0.31475863,105.43,False,0.31475863,Alacak ve stok devir süresi,Riski Azaltıyor
ESIK-00475,Attr21,-0.30747738,0.97644,False,0.30747738,Cari yıl satışları / önceki yıl satışları,Riski Azaltıyor
ESIK-00475,Attr34,-0.2798312,0.25831,False,0.2798312,Faaliyet giderleri / toplam yükümlülükler,Riski Azaltıyor
ESIK-00475,Attr47,-0.27949733,60.02,False,0.27949733,Stok devir süresi,Riski Azaltıyor
ESIK-00475,Attr62,-0.27837342,95.213,False,0.27837342,Kısa vadeli yükümlülüklerin satışlara göre devir süresi,Riski Azaltıyor
ESIK-00475,Attr36,-0.2777955,1.4695,False,0.2777955,Toplam satışlar / toplam varlıklar,Riski Azaltıyor
ESIK-00475,Attr30,-0.2511672,0.36685,False,0.2511672,Nakit sonrası yükümlülükler / satışlar,Riski Azaltıyor
ESIK-00475,Attr38,0.21483685,0.46741,False,0.21483685,Devamlı sermaye / toplam varlıklar,Riski Artırıyor
ESIK-00475,Attr22,-0.20102444,0.14008,False,0.20102444,Faaliyet kârı / toplam varlıklar,Riski Azaltıyor
ESIK-00475,Attr42,-0.19912113,0.095848,False,0.19912113,Faaliyet kârı / satışlar,Riski Azaltıyor
ESIK-00475,Attr41,-0.18913023,0.094238,False,0.18913023,Borçların faaliyet kârı ve amortismanla karşılanma yükü,Riski Azaltıyor
ESIK-00475,Attr25,-0.15487643,0.30637,False,0.15487643,(Özkaynak - sermaye) / toplam varlıklar,Riski Azaltıyor
ESIK-00475,Attr29,-0.13382731,4.9493,False,0.13382731,Toplam varlıkların logaritması,Riski Azaltıyor
ESIK-00475,Attr48,0.12250364,0.09097,False,0.12250364,Kaynakta EBITDA olarak adlandırılan tutar / toplam varlıklar (tanım notu),Riski Artırıyor
ESIK-00475,Attr9,-0.12130288,1.1156,False,0.12130288,Satışlar / toplam varlıklar,Riski Azaltıyor
ESIK-00475,Attr26,-0.12094685,0.1767,False,0.12094685,Net kâr ve amortisman / toplam yükümlülükler,Riski Azaltıyor
ESIK-00475,Attr15,-0.09926922,2025.3,False,0.09926922,Yükümlülüklerin kârla geri ödeme süresi,Riski Azaltıyor
ESIK-00475,Attr61,-0.09723657,7.0696,False,0.09723657,Satışlar / alacaklar,Riski Azaltıyor
ESIK-00475,Attr57,-0.09703388,0.15248,False,0.09703388,(Dönen varlıklar - stoklar - kısa vadeli yükümlülükler) / (satışlar - brüt kâr - amortisman),Riski Azaltıyor
ESIK-00475,Attr46,-0.0917604,0.58015,False,0.0917604,Asit-test oranı,Riski Azaltıyor
ESIK-00475,Attr23,-0.091649234,0.031965,False,0.091649234,Net kâr / satışlar,Riski Azaltıyor
ESIK-00475,Attr37,-0.086201034,1.3734,False,0.086201034,Likit varlıklar / uzun vadeli yükümlülükler,Riski Azaltıyor
ESIK-00475,Attr64,-0.08472506,2.5939,False,0.08472506,Satışlar / duran varlıklar,Riski Azaltıyor
ESIK-00475,Attr45,-0.07537264,0.21685,False,0.07537264,Net kâr / stoklar,Riski Azaltıyor
ESIK-00475,Attr33,-0.074965544,3.4364,False,0.074965544,Faaliyet giderleri / kısa vadeli yükümlülükler,Riski Azaltıyor
ESIK-00475,Attr12,-0.06522816,0.12754,False,0.06522816,Brüt kâr / kısa vadeli yükümlülükler,Riski Azaltıyor
ESIK-00475,Attr16,-0.06454301,0.18022,False,0.06454301,Brüt kâr ve amortisman / toplam yükümlülükler,Riski Azaltıyor
ESIK-00475,Attr28,-0.060527667,0.09827,False,0.060527667,Çalışma sermayesi / duran varlıklar,Riski Azaltıyor
ESIK-00475,Attr3,-0.060051814,0.055366,False,0.060051814,Çalışma sermayesi / toplam varlıklar,Riski Azaltıyor
ESIK-00475,Attr10,-0.05985603,0.30637,False,0.05985603,Özkaynaklar / toplam varlıklar,Riski Azaltıyor
ESIK-00475,Attr44,-0.058771666,51.629,False,0.058771666,Alacakların satışlara göre devir süresi,Riski Azaltıyor
ESIK-00475,Attr4,-0.050171338,1.1452,False,0.050171338,Dönen varlıklar / kısa vadeli yükümlülükler,Riski Azaltıyor
ESIK-00475,Attr1,-0.04824542,0.046714,False,0.04824542,Net kâr / toplam varlıklar,Riski Azaltıyor
ESIK-00475,Attr54,0.043117423,0.82961,False,0.043117423,Devamlı sermaye / duran varlıklar,Riski Artırıyor
ESIK-00475,Attr19,-0.042851336,0.033269,False,0.042851336,Brüt kâr / satışlar,Riski Azaltıyor
ESIK-00475,Attr60,-0.04225259,6.784,False,0.04225259,Satışlar / stoklar,Riski Azaltıyor
ESIK-00475,Attr56,-0.039009705,0.10358,False,0.039009705,Brüt kâr marjı,Riski Azaltıyor
ESIK-00475,Attr20,-0.036519516,53.803,False,0.036519516,Stokların satışlara göre devir süresi,Riski Azaltıyor
ESIK-00475,Attr52,-0.0333539,0.291,False,0.0333539,Kısa vadeli yükümlülüklerin maliyete göre devir süresi,Riski Azaltıyor
ESIK-00475,Attr51,0.033121,0.38123,False,0.033121,Kısa vadeli yükümlülükler / toplam varlıklar,Riski Artırıyor
ESIK-00475,Attr55,-0.029362746,4926.4,False,0.029362746,Çalışma sermayesi,Riski Azaltıyor
ESIK-00475,Attr6,-0.028515402,0.08931,False,0.028515402,Dağıtılmamış kârlar / toplam varlıklar,Riski Azaltıyor
ESIK-00475,Attr31,-0.022266582,0.033269,False,0.022266582,Brüt kâr ve faiz / satışlar,Riski Azaltıyor
ESIK-00475,Attr11,-0.020527259,0.048621,False,0.020527259,(Brüt kâr + olağandışı kalemler + finansal giderler) / toplam varlıklar,Riski Azaltıyor
ESIK-00475,Attr59,-0.018376594,0.52564,False,0.018376594,Uzun vadeli yükümlülükler / özkaynaklar,Riski Azaltıyor
ESIK-00475,Attr49,0.013133795,0.062247,False,0.013133795,Kaynakta EBITDA olarak adlandırılan tutar / satışlar (tanım notu),Riski Artırıyor
ESIK-00475,Attr40,-0.011828399,0.037904,False,0.011828399,(Dönen varlıklar - stoklar - alacaklar) / kısa vadeli yükümlülükler,Riski Azaltıyor
ESIK-00475,Attr50,-0.008299628,0.80513,False,0.008299628,Dönen varlıklar / toplam yükümlülükler,Riski Azaltıyor
ESIK-00475,Attr53,0.0074084033,0.54378,False,0.0074084033,Özkaynaklar / duran varlıklar,Riski Artırıyor
ESIK-00475,Attr18,-0.0058835517,0.048621,False,0.0058835517,Brüt kâr / toplam varlıklar,Riski Azaltıyor
ESIK-00475,Attr5,-0.005553473,-48.07,False,0.005553473,Nakit temelli kısa vadeli finansman yeterliliği,Riski Azaltıyor
ESIK-00475,Attr7,-0.0053213593,0.048621,False,0.0053213593,EBIT / toplam varlıklar,Riski Azaltıyor
ESIK-00475,Attr32,-0.0052964706,106.22,False,0.0052964706,Kısa vadeli yükümlülüklerin devir süresi,Riski Azaltıyor
ESIK-00475,Attr2,0.004963249,0.54227,False,0.004963249,Toplam yükümlülükler / toplam varlıklar,Riski Artırıyor
ESIK-00475,Attr17,0.0033458117,1.8441,False,0.0033458117,Toplam varlıklar / toplam yükümlülükler,Riski Artırıyor
ESIK-00475,Attr14,-0.0021738186,0.048621,False,0.0021738186,Brüt kâr ve faiz / toplam varlıklar,Riski Azaltıyor
ESIK-00475,Attr63,0.0021285056,3.8335,False,0.0021285056,Satışlar / kısa vadeli yükümlülükler,Riski Artırıyor
ESIK-00475,Attr8,-0.00033809198,0.56497,False,0.00033809198,Özkaynak defter değeri / toplam yükümlülükler,Riski Azaltıyor
ESIK-00478,Attr39,-0.8632421,0.029151,False,0.8632421,Satış kârı / satışlar,Riski Azaltıyor
ESIK-00478,Attr58,-0.83617616,1.0623,False,0.83617616,Toplam maliyetler / toplam satışlar,Riski Azaltıyor
ESIK-00478,Attr27,-0.70849234,-2.4911,False,0.70849234,Faaliyet kârı / finansman giderleri,Riski Azaltıyor
ESIK-00478,Attr47,-0.5080559,191.38,False,0.5080559,Stok devir süresi,Riski Azaltıyor
ESIK-00478,Attr41,0.48533642,-6.249,False,0.48533642,Borçların faaliyet kârı ve amortismanla karşılanma yükü,Riski Artırıyor
ESIK-00478,Attr35,-0.36087498,0.034945,False,0.36087498,Satış kârı / toplam varlıklar,Riski Azaltıyor
ESIK-00478,Attr6,-0.30632448,-0.72073,False,0.30632448,Dağıtılmamış kârlar / toplam varlıklar,Riski Azaltıyor
ESIK-00478,Attr21,-0.29474655,1.0149,False,0.29474655,Cari yıl satışları / önceki yıl satışları,Riski Azaltıyor
ESIK-00478,Attr36,-0.25466484,1.1988,False,0.25466484,Toplam satışlar / toplam varlıklar,Riski Azaltıyor
ESIK-00478,Attr56,0.24668962,0.029151,False,0.24668962,Brüt kâr marjı,Riski Artırıyor
ESIK-00478,Attr46,-0.24482213,0.18798,False,0.24482213,Asit-test oranı,Riski Azaltıyor
ESIK-00478,Attr55,-0.23446961,2048.7,False,0.23446961,Çalışma sermayesi,Riski Azaltıyor
ESIK-00478,Attr38,0.23218036,-0.12341,False,0.23218036,Devamlı sermaye / toplam varlıklar,Riski Artırıyor
ESIK-00478,Attr26,0.2132141,-0.026074,False,0.2132141,Net kâr ve amortisman / toplam yükümlülükler,Riski Artırıyor
ESIK-00478,Attr48,-0.19463551,-0.10095,False,0.19463551,Kaynakta EBITDA olarak adlandırılan tutar / toplam varlıklar (tanım notu),Riski Azaltıyor
ESIK-00478,Attr20,0.17466027,185.8,False,0.17466027,Stokların satışlara göre devir süresi,Riski Artırıyor
ESIK-00478,Attr42,0.16418807,-0.044611,False,0.16418807,Faaliyet kârı / satışlar,Riski Artırıyor
ESIK-00478,Attr57,-0.1595558,0.61004,False,0.1595558,(Dönen varlıklar - stoklar - kısa vadeli yükümlülükler) / (satışlar - brüt kâr - amortisman),Riski Azaltıyor
ESIK-00478,Attr61,0.14056203,21.371,False,0.14056203,Satışlar / alacaklar,Riski Artırıyor
ESIK-00478,Attr33,-0.12868862,2.2846,False,0.12868862,Faaliyet giderleri / kısa vadeli yükümlülükler,Riski Azaltıyor
ESIK-00478,Attr37,0.10332461,37.709,False,0.10332461,Likit varlıklar / uzun vadeli yükümlülükler,Riski Artırıyor
ESIK-00478,Attr5,-0.10238194,-133.39,False,0.10238194,Nakit temelli kısa vadeli finansman yeterliliği,Riski Azaltıyor
ESIK-00478,Attr13,0.10081376,-0.022907,False,0.10081376,Brüt kâr ve amortisman / satışlar,Riski Artırıyor
ESIK-00478,Attr62,0.10066861,155.1,False,0.10066861,Kısa vadeli yükümlülüklerin satışlara göre devir süresi,Riski Artırıyor
ESIK-00478,Attr15,0.09820421,-14966.0,False,0.09820421,Yükümlülüklerin kârla geri ödeme süresi,Riski Artırıyor
ESIK-00478,Attr40,-0.09593531,0.077868,False,0.09593531,(Dönen varlıklar - stoklar - alacaklar) / kısa vadeli yükümlülükler,Riski Azaltıyor
ESIK-00478,Attr30,0.092061825,0.90616,False,0.092061825,Nakit sonrası yükümlülükler / satışlar,Riski Artırıyor
ESIK-00478,Attr29,0.087378964,4.018,False,0.087378964,Toplam varlıkların logaritması,Riski Artırıyor
ESIK-00478,Attr11,-0.0851162,-0.053465,False,0.0851162,(Brüt kâr + olağandışı kalemler + finansal giderler) / toplam varlıklar,Riski Azaltıyor
ESIK-00478,Attr52,-0.08470567,0.4377,False,0.08470567,Kısa vadeli yükümlülüklerin maliyete göre devir süresi,Riski Azaltıyor
ESIK-00478,Attr50,-0.07252449,0.62701,False,0.07252449,Dönen varlıklar / toplam yükümlülükler,Riski Azaltıyor
ESIK-00478,Attr25,0.07229441,-0.79756,False,0.07229441,(Özkaynak - sermaye) / toplam varlıklar,Riski Artırıyor
ESIK-00478,Attr24,-0.07053826,0.013109,False,0.07053826,Son üç yıllık brüt kâr / toplam varlıklar,Riski Azaltıyor
ESIK-00478,Attr16,0.0696954,-0.024388,False,0.0696954,Brüt kâr ve amortisman / toplam yükümlülükler,Riski Artırıyor
ESIK-00478,Attr53,0.061853386,-0.42835,False,0.061853386,Özkaynaklar / duran varlıklar,Riski Artırıyor
ESIK-00478,Attr4,-0.059340503,1.3859,False,0.059340503,Dönen varlıklar / kısa vadeli yükümlülükler,Riski Azaltıyor
ESIK-00478,Attr9,-0.058155145,1.1988,False,0.058155145,Satışlar / toplam varlıklar,Riski Azaltıyor
ESIK-00478,Attr54,0.05811587,-0.41972,False,0.05811587,Devamlı sermaye / duran varlıklar,Riski Artırıyor
ESIK-00478,Attr1,-0.0528752,-0.076831,False,0.0528752,Net kâr / toplam varlıklar,Riski Azaltıyor
ESIK-00478,Attr22,0.051063694,-0.053479,False,0.051063694,Faaliyet kârı / toplam varlıklar,Riski Artırıyor
ESIK-00478,Attr63,-0.05043621,2.3532,False,0.05043621,Satışlar / kısa vadeli yükümlülükler,Riski Azaltıyor
ESIK-00478,Attr28,-0.050158337,0.66854,False,0.050158337,Çalışma sermayesi / duran varlıklar,Riski Azaltıyor
ESIK-00478,Attr34,0.04957452,1.0336,False,0.04957452,Faaliyet giderleri / toplam yükümlülükler,Riski Artırıyor
ESIK-00478,Attr7,-0.04116407,-0.074933,False,0.04116407,EBIT / toplam varlıklar,Riski Azaltıyor
ESIK-00478,Attr45,0.039868385,-0.12591,False,0.039868385,Net kâr / stoklar,Riski Artırıyor
ESIK-00478,Attr59,-0.036644112,-0.020163,False,0.036644112,Uzun vadeli yükümlülükler / özkaynaklar,Riski Azaltıyor
ESIK-00478,Attr64,-0.032417417,4.0772,False,0.032417417,Satışlar / duran varlıklar,Riski Azaltıyor
ESIK-00478,Attr3,-0.03092816,0.19656,False,0.03092816,Çalışma sermayesi / toplam varlıklar,Riski Azaltıyor
ESIK-00478,Attr31,-0.025300412,-0.0446,False,0.025300412,Brüt kâr ve faiz / satışlar,Riski Azaltıyor
ESIK-00478,Attr32,-0.023599539,159.76,False,0.023599539,Kısa vadeli yükümlülüklerin devir süresi,Riski Azaltıyor
ESIK-00478,Attr49,-0.022985809,-0.084213,False,0.022985809,Kaynakta EBITDA olarak adlandırılan tutar / satışlar (tanım notu),Riski Azaltıyor
ESIK-00478,Attr10,-0.022335025,-0.12595,False,0.022335025,Özkaynaklar / toplam varlıklar,Riski Azaltıyor
ESIK-00478,Attr43,0.020989992,202.88,False,0.020989992,Alacak ve stok devir süresi,Riski Artırıyor
ESIK-00478,Attr51,0.019793551,0.50941,False,0.019793551,Kısa vadeli yükümlülükler / toplam varlıklar,Riski Artırıyor
ESIK-00478,Attr8,-0.018179204,-0.11186,False,0.018179204,Özkaynak defter değeri / toplam yükümlülükler,Riski Azaltıyor
ESIK-00478,Attr2,-0.017400574,1.1259,False,0.017400574,Toplam yükümlülükler / toplam varlıklar,Riski Azaltıyor
ESIK-00478,Attr60,0.015234783,1.9645,False,0.015234783,Satışlar / stoklar,Riski Artırıyor
ESIK-00478,Attr23,-0.014859784,-0.064091,False,0.014859784,Net kâr / satışlar,Riski Azaltıyor
ESIK-00478,Attr12,0.012560153,-0.1471,False,0.012560153,Brüt kâr / kısa vadeli yükümlülükler,Riski Artırıyor
ESIK-00478,Attr14,-0.006054187,-0.074933,False,0.006054187,Brüt kâr ve faiz / toplam varlıklar,Riski Azaltıyor
ESIK-00478,Attr18,-0.0027965899,-0.074933,False,0.0027965899,Brüt kâr / toplam varlıklar,Riski Azaltıyor
ESIK-00478,Attr44,0.0026812712,17.079,False,0.0026812712,Alacakların satışlara göre devir süresi,Riski Artırıyor
ESIK-00478,Attr19,-0.0014715027,-0.062508,False,0.0014715027,Brüt kâr / satışlar,Riski Azaltıyor
ESIK-00478,Attr17,0.0006788611,0.88814,False,0.0006788611,Toplam varlıklar / toplam yükümlülükler,Riski Artırıyor
ESIK-00486,Attr21,-1.261051,1.7843,False,1.261051,Cari yıl satışları / önceki yıl satışları,Riski Azaltıyor
ESIK-00486,Attr40,-0.53779167,0.25263,False,0.53779167,(Dönen varlıklar - stoklar - alacaklar) / kısa vadeli yükümlülükler,Riski Azaltıyor
ESIK-00486,Attr39,-0.4899944,0.020643,False,0.4899944,Satış kârı / satışlar,Riski Azaltıyor
ESIK-00486,Attr9,-0.4830056,2.8105,False,0.4830056,Satışlar / toplam varlıklar,Riski Azaltıyor
ESIK-00486,Attr24,-0.41385698,0.10452,False,0.41385698,Son üç yıllık brüt kâr / toplam varlıklar,Riski Azaltıyor
ESIK-00486,Attr34,-0.35857648,5.8784,False,0.35857648,Faaliyet giderleri / toplam yükümlülükler,Riski Azaltıyor
ESIK-00486,Attr46,-0.3497653,0.97751,False,0.3497653,Asit-test oranı,Riski Azaltıyor
ESIK-00486,Attr48,-0.31530452,-0.12574,False,0.31530452,Kaynakta EBITDA olarak adlandırılan tutar / toplam varlıklar (tanım notu),Riski Azaltıyor
ESIK-00486,Attr36,0.3044101,2.8105,False,0.3044101,Toplam satışlar / toplam varlıklar,Riski Artırıyor
ESIK-00486,Attr43,0.2907325,30.707,False,0.2907325,Alacak ve stok devir süresi,Riski Artırıyor
ESIK-00486,Attr58,-0.2835875,0.99653,False,0.2835875,Toplam maliyetler / toplam satışlar,Riski Azaltıyor
ESIK-00486,Attr61,0.28080526,19.845,False,0.28080526,Satışlar / alacaklar,Riski Artırıyor
ESIK-00486,Attr35,-0.25808057,0.058016,False,0.25808057,Satış kârı / toplam varlıklar,Riski Azaltıyor
ESIK-00486,Attr44,0.25369087,18.393,False,0.25369087,Alacakların satışlara göre devir süresi,Riski Artırıyor
ESIK-00486,Attr37,-0.2509002,0.70133,False,0.2509002,Likit varlıklar / uzun vadeli yükümlülükler,Riski Azaltıyor
ESIK-00486,Attr13,-0.22051229,0.068442,False,0.22051229,Brüt kâr ve amortisman / satışlar,Riski Azaltıyor
ESIK-00486,Attr26,-0.2198281,0.40204,False,0.2198281,Net kâr ve amortisman / toplam yükümlülükler,Riski Azaltıyor
ESIK-00486,Attr38,-0.16165712,0.80408,False,0.16165712,Devamlı sermaye / toplam varlıklar,Riski Azaltıyor
ESIK-00486,Attr64,-0.1599929,3.9352,False,0.1599929,Satışlar / duran varlıklar,Riski Azaltıyor
ESIK-00486,Attr56,0.15610605,0.020643,False,0.15610605,Brüt kâr marjı,Riski Artırıyor
ESIK-00486,Attr22,-0.15056983,0.056863,False,0.15056983,Faaliyet kârı / toplam varlıklar,Riski Azaltıyor
ESIK-00486,Attr62,-0.14866492,25.374,False,0.14866492,Kısa vadeli yükümlülüklerin satışlara göre devir süresi,Riski Azaltıyor
ESIK-00486,Attr4,-0.13197297,1.4628,False,0.13197297,Dönen varlıklar / kısa vadeli yükümlülükler,Riski Azaltıyor
ESIK-00486,Attr42,-0.122554466,0.020232,False,0.122554466,Faaliyet kârı / satışlar,Riski Azaltıyor
ESIK-00486,Attr29,-0.11208707,3.5853,False,0.11208707,Toplam varlıkların logaritması,Riski Azaltıyor
ESIK-00486,Attr50,-0.109820835,0.61037,False,0.109820835,Dönen varlıklar / toplam yükümlülükler,Riski Azaltıyor
ESIK-00486,Attr41,-0.107775606,0.065179,False,0.107775606,Borçların faaliyet kârı ve amortismanla karşılanma yükü,Riski Azaltıyor
ESIK-00486,Attr54,-0.106282115,1.1258,False,0.106282115,Devamlı sermaye / duran varlıklar,Riski Azaltıyor
ESIK-00486,Attr33,0.092558496,14.088,False,0.092558496,Faaliyet giderleri / kısa vadeli yükümlülükler,Riski Artırıyor
ESIK-00486,Attr63,-0.08812476,14.385,False,0.08812476,Satışlar / kısa vadeli yükümlülükler,Riski Azaltıyor
ESIK-00486,Attr20,-0.08326108,12.314,False,0.08326108,Stokların satışlara göre devir süresi,Riski Azaltıyor
ESIK-00486,Attr49,-0.078618996,-0.044739,False,0.078618996,Kaynakta EBITDA olarak adlandırılan tutar / satışlar (tanım notu),Riski Azaltıyor
ESIK-00486,Attr47,0.07386915,12.573,False,0.07386915,Stok devir süresi,Riski Artırıyor
ESIK-00486,Attr1,-0.06827904,0.005651,False,0.06827904,Net kâr / toplam varlıklar,Riski Azaltıyor
ESIK-00486,Attr31,-0.06386071,0.020484,False,0.06386071,Brüt kâr ve faiz / satışlar,Riski Azaltıyor
ESIK-00486,Attr28,-0.05938617,0.12661,False,0.05938617,Çalışma sermayesi / duran varlıklar,Riski Azaltıyor
ESIK-00486,Attr60,-0.055294793,29.641,False,0.055294793,Satışlar / stoklar,Riski Azaltıyor
ESIK-00486,Attr55,-0.054658234,348.0,False,0.054658234,Çalışma sermayesi,Riski Azaltıyor
ESIK-00486,Attr15,-0.051587205,888.49,False,0.051587205,Yükümlülüklerin kârla geri ödeme süresi,Riski Azaltıyor
ESIK-00486,Attr57,-0.049745265,0.010627,False,0.049745265,(Dönen varlıklar - stoklar - kısa vadeli yükümlülükler) / (satışlar - brüt kâr - amortisman),Riski Azaltıyor
ESIK-00486,Attr52,0.04891917,0.070982,False,0.04891917,Kısa vadeli yükümlülüklerin maliyete göre devir süresi,Riski Artırıyor
ESIK-00486,Attr7,-0.04535222,0.009755,False,0.04535222,EBIT / toplam varlıklar,Riski Azaltıyor
ESIK-00486,Attr3,-0.04531592,0.090423,False,0.04531592,Çalışma sermayesi / toplam varlıklar,Riski Azaltıyor
ESIK-00486,Attr5,-0.03526594,-1.1971,False,0.03526594,Nakit temelli kısa vadeli finansman yeterliliği,Riski Azaltıyor
ESIK-00486,Attr30,-0.032145426,0.15052,False,0.032145426,Nakit sonrası yükümlülükler / satışlar,Riski Azaltıyor
ESIK-00486,Attr45,-0.029925022,0.059596,False,0.029925022,Net kâr / stoklar,Riski Azaltıyor
ESIK-00486,Attr32,-0.028381158,25.909,False,0.028381158,Kısa vadeli yükümlülüklerin devir süresi,Riski Azaltıyor
ESIK-00486,Attr27,-0.028256252,1.1892,False,0.028256252,Faaliyet kârı / finansman giderleri,Riski Azaltıyor
ESIK-00486,Attr25,0.026997427,0.1433,False,0.026997427,(Özkaynak - sermaye) / toplam varlıklar,Riski Artırıyor
