row_id,raw_margin
4071,-5.949781894683838
3777,-5.95876407623291
2216,0.8504257798194885
5127,-5.126464366912842
2937,-7.460701942443848
4916,-0.14856268465518951
1605,-4.389770030975342
4679,-4.583061695098877
2766,-6.2002854347229
2977,-5.137596607208252
3310,-6.164626121520996
72,-6.943942070007324
3677,-8.37016487121582
3778,-2.9972193241119385
5628,0.5881856083869934
5107,-7.077490329742432
2829,-5.766732692718506
34,-5.504244804382324
505,-5.816489219665527
1351,-8.104167938232422
5235,-6.273731231689453
4960,-3.167806625366211
2177,-2.5261902809143066
425,-6.404277324676514
4239,-7.898747444152832
4663,-6.180832386016846
2447,-5.980801582336426
511,-2.8436081409454346
3968,-5.836381912231445
1427,-3.8727293014526367
322,-6.6592326164245605
5530,1.5071992874145508
893,-6.186184883117676
4147,-4.379392147064209
4833,-5.6819047927856445
3051,-3.9745450019836426
3141,-6.332871437072754
480,-6.852888584136963
2308,-6.064394950866699
4381,-6.021629333496094
981,-3.515197515487671
547,-5.144445896148682
3626,-6.057843208312988
5523,-5.2533769607543945
3457,-6.1431708335876465
1957,-5.243699550628662
758,-3.885721206665039
3374,-5.266474723815918
3357,-2.073685884475708
3393,-2.4408764839172363
4746,-5.940774440765381
4358,-5.691993713378906
2429,-0.5155407190322876
3601,-7.0570268630981445
4643,-4.389296531677246
224,-7.927342414855957
720,-3.8886473178863525
4133,-3.728430986404419
3120,-5.756882667541504
2844,-3.636608839035034
3901,-5.36452579498291
1635,-7.324948787689209
2956,-3.8628242015838623
4086,-7.939739227294922
108,-6.165064334869385
2100,-2.837529182434082
4623,-6.497348785400391
5557,3.0168159008026123
3691,-3.528489112854004
5736,-2.357919931411743
769,-4.8141865730285645
5602,-5.058289527893066
1631,-4.735583782196045
2819,-5.483813762664795
4233,-4.252627372741699
5456,-3.6162686347961426
4814,-4.721042633056641
2271,-5.126839637756348
640,-7.708436489105225
735,-6.5915632247924805
2053,-6.433103084564209
1683,-2.451076030731201
1671,-4.890897274017334
4509,-6.677764892578125
4249,-5.119814395904541
3464,-5.4373087882995605
5358,-4.931276798248291
1437,-3.6978721618652344
2838,-4.059277534484863
1901,-7.482014179229736
3513,-6.492572784423828
4697,-7.322418689727783
375,-7.766815185546875
5313,-6.272205352783203
4293,-5.46565580368042
4316,-6.030800819396973
5174,-7.230876445770264
2807,-5.451629638671875
2450,-7.7773027420043945
3242,-5.948459625244141
4319,-5.24876070022583
5072,-6.372307300567627
5419,-6.6331305503845215
4884,-5.683477878570557
684,-7.27994966506958
4106,-5.5450286865234375
4544,-2.317652463912964
5089,-2.595050573348999
3617,-4.480714321136475
4670,-5.549433708190918
1805,-3.265364408493042
1408,-5.47330904006958
1582,-6.333114147186279
1284,-6.467247486114502
1513,-6.913987636566162
253,-6.029495716094971
135,-1.9582271575927734
1129,-3.2094526290893555
2598,0.06049772724509239
1413,-3.1189358234405518
2166,-7.4859185218811035
699,-5.899176120758057
3591,-6.683072090148926
33,-4.737682819366455
3666,-4.631769180297852
363,-7.840725898742676
5384,-6.033203125
5629,2.56695556640625
584,-7.423063278198242
4845,-4.401049613952637
5078,-5.517035484313965
2727,-5.482083320617676
3564,-7.209457874298096
3624,-1.9315797090530396
4008,-7.329198360443115
2683,-5.79854679107666
1136,-8.697898864746094
3775,-2.590937852859497
1916,-6.914566993713379
1004,-7.678377628326416
2197,-4.803731441497803
2579,-6.21768045425415
5718,0.07622435688972473
442,-3.9596502780914307
5019,-6.796879291534424
57,-7.781725883483887
3831,-4.203499794006348
2095,-5.438502311706543
235,-6.3032145500183105
2138,-5.638819694519043
4844,-8.127583503723145
4506,0.5222901105880737
3000,-7.409257411956787
1491,-5.046154975891113
4469,-8.056557655334473
3420,-7.899270057678223
4079,-1.1227684020996094
4936,-4.914254665374756
147,-6.683643341064453
3483,-6.405242919921875
4058,-5.197816371917725
1005,-5.095043659210205
3887,-3.525820732116699
3656,-5.270464897155762
2419,-7.20871639251709
1885,-7.3602681159973145
805,-6.3011088371276855
3213,-7.683692932128906
5240,-4.5160603523254395
2907,-2.5551037788391113
3186,-5.905294418334961
3375,-3.2749099731445312
2036,-1.6118258237838745
4934,-5.091638088226318
1751,-6.733666896820068
1034,-4.636312484741211
1018,-6.175825595855713
5536,-1.330161452293396
1258,-3.455383777618408
370,-7.549671173095703
380,-8.887253761291504
4017,-7.190635681152344
1139,-6.9167866706848145
4163,-4.305557727813721
1668,-6.356048107147217
5378,-4.925625324249268
5582,0.9731544256210327
557,-4.558424472808838
5575,4.698251724243164
1485,-8.3223295211792
881,-8.074250221252441
5494,-4.904806137084961
5433,-4.508406162261963
800,-4.065394401550293
3546,-7.658669471740723
4172,-8.182899475097656
5156,-5.274578094482422
4480,-2.5288894176483154
5246,-6.288629055023193
1526,-7.576725959777832
4189,-7.9116997718811035
3273,-4.164162635803223
1051,-5.349295616149902
3979,-3.5385260581970215
1098,-6.066410064697266
4495,-5.8442792892456055
5696,-1.7569016218185425
2084,-4.282660484313965
1311,-6.769427299499512
1122,-6.149017810821533
2946,-5.151086330413818
4616,-6.18273401260376
2093,-8.262045860290527
5539,-0.2745097577571869
3511,-3.6641972064971924
1813,-4.0240888595581055
5695,-0.0076648518443107605
4158,-3.10829758644104
2574,-5.134114742279053
2958,-2.6414527893066406
4634,-2.152982234954834
679,-6.053563594818115
4984,-5.791910171508789
2282,-4.29898738861084
943,-5.621554851531982
4728,-5.2984619140625
331,-2.0711824893951416
3150,-6.166545867919922
3710,-5.171743392944336
4649,-3.621565818786621
41,-1.5770857334136963
794,-6.869886875152588
1980,1.6708199977874756
3311,-4.881154537200928
3367,-5.317065715789795
4096,-2.358473062515259
5308,-7.4019904136657715
2323,-8.248090744018555
61,-5.819753646850586
2921,-3.3206634521484375
2449,-2.944274425506592
3798,-5.712236404418945
868,-3.768430233001709
5150,-6.234135150909424
3743,-6.41599178314209
4647,-0.7650824785232544
2537,-8.572600364685059
1963,-4.991210460662842
474,-2.18815016746521
4082,-5.423031330108643
3486,-6.9140238761901855
5100,-3.095850944519043
1984,-2.023559808731079
482,-7.010267734527588
5001,-7.366524696350098
1240,-4.8848466873168945
4101,-5.190471649169922
1743,-7.3324785232543945
1595,-5.969077110290527
5304,-4.3346781730651855
4952,-4.3942551612854
5519,2.1010794639587402
1530,-6.9119391441345215
5085,-6.782442569732666
803,-0.09744933992624283
273,-4.704015254974365
2110,-5.598955154418945
1619,-4.321239471435547
5568,0.7255880236625671
1250,-6.22953462600708
751,-1.1106964349746704
3567,-5.434994220733643
5383,-3.7358648777008057
4209,-5.297125816345215
563,-6.807906150817871
5206,-4.765621662139893
3086,-7.525721549987793
5639,-4.482156753540039
2936,-3.8394949436187744
3432,-6.111013412475586
3750,-3.3637866973876953
2600,-1.6565181016921997
1817,-6.9411234855651855
5609,1.4463075399398804
2620,-0.8897905349731445
4084,-1.1505662202835083
1572,-7.410477638244629
4200,-6.213582992553711
3698,-6.754467487335205
1411,-6.040937423706055
5353,-7.0780510902404785
840,-2.6692357063293457
5775,1.4978513717651367
5521,-1.430055022239685
4046,-2.0397095680236816
44,-6.8854241371154785
373,-6.410851001739502
1070,-1.9149349927902222
5201,-7.153930187225342
2934,-4.578157424926758
178,-1.0059995651245117
813,-2.69851016998291
1514,-7.359541893005371
1365,-7.689883708953857
2390,-5.429618835449219
2661,-5.5302605628967285
3929,-6.113405227661133
2249,-5.6925435066223145
1440,-3.67309832572937
2904,-7.821812629699707
4299,-5.40959358215332
1528,-4.231424331665039
1621,-7.200625896453857
2130,-5.00601053237915
4998,-4.517963886260986
2281,-5.368417739868164
1019,-5.782641887664795
3846,-5.963327884674072
4638,-6.350205898284912
4121,-7.09675407409668
2272,-4.864271640777588
5554,5.815542697906494
2755,-5.020021438598633
3707,-7.911003589630127
2542,-4.7621564865112305
3956,-4.341189861297607
3253,-6.678459167480469
276,-6.528623104095459
411,-6.008896827697754
295,-4.310366630554199
1381,-6.562039852142334
2399,-7.149246692657471
3608,-7.360657215118408
4069,-7.951095104217529
3018,-7.790702819824219
3995,-7.074184417724609
3713,-7.170721054077148
4798,-8.03385066986084
5707,1.6862640380859375
681,-1.52179753780365
1558,-4.73411750793457
4014,-1.2884833812713623
3145,-7.421729564666748
5826,3.929992437362671
1600,-3.336465835571289
3581,-7.235321044921875
394,-5.9610514640808105
5611,4.436633110046387
2440,-6.505921363830566
1256,-5.019449234008789
3085,-6.178078651428223
5447,-4.286881923675537
5375,-5.44155740737915
5769,-1.0787476301193237
1995,-4.243628025054932
21,-7.471862316131592
1319,-8.092206001281738
2486,-9.144805908203125
1092,-7.366711616516113
2148,-5.6712646484375
5565,1.8071140050888062
3700,-7.613946437835693
2160,-1.586437702178955
1540,-7.246938705444336
2570,-6.4337263107299805
691,-5.399749279022217
149,-4.471573352813721
3453,-2.138416290283203
4174,-4.949505805969238
341,-5.911788463592529
5615,2.45312762260437
3744,-6.048499584197998
1320,-7.591343879699707
1449,-3.186830997467041
2225,-6.022043704986572
5828,3.825377941131592
5805,4.099662780761719
878,-2.5658798217773438
5704,2.4045543670654297
334,-0.7092446088790894
2864,-2.8291573524475098
50,-5.91408109664917
5587,5.11677885055542
4696,-4.920501708984375
4950,-5.535534381866455
3331,-4.145384788513184
4989,-3.9745349884033203
3220,-5.64417028427124
1313,-5.37152624130249
4970,-2.9139888286590576
376,-8.460288047790527
3223,-4.582197189331055
5838,1.666580080986023
4458,-7.309263229370117
3543,-4.821918964385986
142,-4.723373889923096
4315,-4.955020904541016
1998,-4.178189754486084
4280,-6.353484630584717
4364,-5.052265644073486
3408,-2.6408326625823975
2627,-5.668123722076416
1887,-3.194230794906616
4879,-8.326702117919922
1334,-6.688057899475098
2986,-5.351542949676514
3915,-2.777125597000122
4359,-6.067856788635254
2655,-4.325127124786377
4276,-5.468863487243652
1909,-7.3936991691589355
1520,-6.8590898513793945
5711,5.942450046539307
5009,-5.5013203620910645
4902,-6.679593086242676
2548,-3.486788272857666
3985,-2.732722759246826
4345,-5.125262260437012
3122,-4.896183967590332
2143,-5.655592918395996
2471,-3.127485752105713
454,-4.444149017333984
4796,-8.183645248413086
4683,-5.5339202880859375
4029,-6.084617614746094
3589,-6.689444541931152
2749,-4.7317633628845215
5208,-5.748486518859863
2371,-8.585062026977539
1151,1.8324623107910156
5734,-0.4286361336708069
153,-5.9022393226623535
4788,-4.599612236022949
3028,-3.787142038345337
1961,-9.00223445892334
1178,-0.4433504641056061
4671,-5.791680812835693
847,-7.667349815368652
5606,4.581374168395996
2091,-8.54832649230957
688,-5.783684730529785
646,-7.476778507232666
3314,-3.2016727924346924
2255,-4.299696922302246
5298,-5.317226886749268
4044,-4.790285110473633
4866,-5.1722941398620605
5307,-5.0117998123168945
773,-5.648213863372803
1905,-4.55494499206543
3544,-5.715768814086914
84,-2.3973445892333984
2636,1.3167948722839355
495,-7.6254167556762695
5265,-4.990965366363525
152,-5.665013790130615
1872,-7.526987552642822
2642,-3.2862982749938965
3681,-4.764240264892578
4154,-4.449191570281982
3865,-8.005524635314941
2968,-4.178071975708008
2433,-5.529393672943115
4834,-6.9156951904296875
4666,-6.034152507781982
3712,-5.35161828994751
3401,-5.331769943237305
4100,-4.360811233520508
111,-6.677690029144287
5570,-6.42650032043457
2426,-7.459321022033691
4404,-6.112858295440674
1111,-6.903067111968994
3081,-6.469061851501465
4691,-6.3688788414001465
3547,-5.695133686065674
29,-6.6662116050720215
2467,-7.184563636779785
1687,-3.9331717491149902
4537,-5.751767158508301
2770,-5.630524635314941
4899,-6.644104480743408
1220,-7.852841854095459
2027,-6.838572025299072
79,-4.031363010406494
5472,2.939692735671997
3209,-7.443540573120117
1195,-2.982532262802124
5023,-4.263511657714844
694,-6.838550090789795
4204,-5.453793048858643
303,-8.20145034790039
2711,-6.491856575012207
4617,-6.140521049499512
1591,0.7559695243835449
1810,-6.866206645965576
1579,-6.164290904998779
2592,-7.700758457183838
3339,-5.432255744934082
1010,-6.331169605255127
4917,-7.208781719207764
4904,-6.822057247161865
324,-2.8968565464019775
441,-6.841861724853516
3098,-3.1627745628356934
554,-0.6514194011688232
3644,-4.392120361328125
2509,-7.262498378753662
2482,-6.808601379394531
162,-6.660323619842529
4745,-3.273658037185669
4429,-4.593125820159912
4648,-9.173195838928223
3429,-1.6536012887954712
225,-2.6368188858032227
4471,-6.505640983581543
1466,-3.909595489501953
2806,-2.754169225692749
5303,-4.699671268463135
4986,2.5108840465545654
299,-5.455034255981445
3474,-5.252594947814941
2309,-4.858333587646484
2461,-4.086194038391113
5755,1.7932307720184326
541,-6.122316837310791
4021,-2.07702898979187
5390,-6.912705898284912
5547,3.7987892627716064
1269,-7.544193267822266
4472,-5.7245049476623535
1459,-4.788365364074707
3104,-1.7974330186843872
1496,-4.100517749786377
4686,-3.7800111770629883
1733,-4.539700508117676
4410,-5.009859085083008
2608,-5.696309566497803
2834,-8.201597213745117
5712,-1.2842190265655518
718,-3.853853940963745
1358,-5.656038761138916
5016,-4.435696125030518
3523,-2.8069536685943604
3462,-5.7495880126953125
4076,-7.015028953552246
2295,-5.839064121246338
3836,-6.023407936096191
3025,-4.857792854309082
421,-7.331913948059082
2152,-7.859858512878418
886,-5.369584560394287
1404,-6.874555587768555
1824,-7.603490352630615
3682,-2.5924041271209717
3926,-7.554022789001465
903,-7.315669536590576
1109,-6.538187026977539
2890,0.29745471477508545
1400,-6.61894416809082
3194,-3.2829136848449707
4288,-6.754886627197266
3706,-5.893529891967773
1048,-5.539157390594482
1938,-3.2134652137756348
2981,-8.44899845123291
682,-6.832477569580078
1840,-5.698882579803467
5644,5.29224967956543
3020,-3.6471049785614014
2757,-5.597331523895264
456,-7.3308305740356445
509,-6.735708713531494
2456,-6.5776286125183105
4981,-6.95188045501709
2291,-7.455600738525391
3935,-6.139514923095703
900,-2.3069231510162354
1071,-6.472042083740234
3157,-4.154069900512695
4877,-6.927955150604248
4957,-7.9312028884887695
1327,-6.0637736320495605
4448,-5.2188029289245605
2951,-5.077138900756836
1394,-1.9519052505493164
206,-6.875885963439941
5760,3.930572032928467
1825,-3.7172577381134033
365,-6.401272773742676
3335,-5.917542457580566
3796,-3.8827965259552
1249,-7.313466548919678
1102,-7.463010311126709
1972,-2.971954584121704
639,-5.045949935913086
3914,-7.393911361694336
5314,-6.095617771148682
2373,-4.959814548492432
5301,-6.411520957946777
4425,-6.927916049957275
1453,-5.382928371429443
3419,-4.452951431274414
5475,-0.4826425313949585
5074,-6.116764545440674
4399,-6.826712131500244
3783,-5.923178672790527
5678,-0.3580288290977478
4435,-6.853351593017578
604,-1.9808696508407593
4309,-5.70814847946167
315,-7.0690460205078125
4735,-6.436877250671387
4730,-6.31845235824585
1424,-3.6575846672058105
1058,-5.045425891876221
3780,-3.583164930343628
1597,-5.858059406280518
1584,-0.19340915977954865
400,-6.383273601531982
3398,-5.708567142486572
3875,-5.997966766357422
540,-3.658813238143921
3233,-3.726029872894287
4048,-5.768579959869385
2348,-3.687356472015381
5073,-3.0031075477600098
4273,-3.9226224422454834
1649,-4.326549053192139
3977,-3.443490982055664
762,-2.7893033027648926
559,-4.295442581176758
1474,-4.735983848571777
1406,-5.126518726348877
3893,-5.773823261260986
361,-7.683693885803223
2870,-1.0446399450302124
4964,-4.934370517730713
2076,-4.431541442871094
3808,-6.60269832611084
4594,-5.73681116104126
4948,-6.230069160461426
2293,-7.8177289962768555
4272,-7.233908653259277
5590,1.9087696075439453
2732,-3.5473029613494873
4901,-2.4592368602752686
4607,-5.342660427093506
3289,-3.477660655975342
4521,-2.4616568088531494
5642,2.0428946018218994
1838,-4.417954921722412
4211,-7.987354278564453
4586,-4.827195644378662
3279,-7.217782497406006
4214,-5.618165969848633
197,-5.930948257446289
1199,-5.833019733428955
5498,4.167816638946533
4532,-1.4389870166778564
985,-8.308375358581543
4350,-6.022855758666992
786,-1.844507098197937
2759,-3.8852379322052
3651,-4.563323974609375
4566,-1.1238596439361572
1090,-5.764344215393066
1758,-3.9363176822662354
419,-6.584568023681641
2258,-4.448374271392822
986,-4.265537738800049
5176,-4.6103410720825195
4817,-7.269041538238525
3032,-6.676918983459473
2381,-7.321781635284424
2575,-6.456757068634033
3388,-2.6883411407470703
2006,-5.35247802734375
2539,-3.459533214569092
4450,-6.460115432739258
5676,-2.212214469909668
548,-5.629453182220459
850,-6.6906585693359375
2219,-4.256161212921143
1761,-7.002400875091553
4875,3.9490232467651367
4587,-5.841487884521484
2520,-6.990402698516846
479,-6.142599582672119
1116,-4.349809169769287
1417,-6.651920795440674
2865,-6.013209342956543
5635,6.1119585037231445
795,-5.545985221862793
3046,-6.256505966186523
5497,-0.3568525016307831
1661,-6.475803852081299
4553,-7.808310508728027
1166,-6.931293964385986
658,-4.274392604827881
3124,-4.659905433654785
3849,-6.144230842590332
998,-8.10150146484375
1150,-5.100701808929443
3646,-6.751045227050781
1765,-4.343199253082275
2933,-3.4490292072296143
1003,-4.716506004333496
5365,-6.889103412628174
2943,-2.3513729572296143
5593,1.5142865180969238
3265,-5.762825012207031
983,-5.409024238586426
2631,-1.5816694498062134
4549,0.18877241015434265
5169,-6.234227180480957
4591,-7.144050121307373
5348,-4.308713436126709
1105,-3.6355690956115723
3327,-3.383600950241089
2247,-7.673441410064697
698,-5.630643367767334
3815,-3.5112807750701904
3550,-5.85057258605957
4498,-3.403355598449707
3199,-1.998448371887207
4432,-5.523688316345215
2567,-2.726165771484375
3908,-5.6227288246154785
4860,-6.839005470275879
70,-5.24495267868042
5603,1.2514458894729614
978,-6.167886734008789
3719,-4.206043243408203
4863,-2.7932262420654297
0,-4.769010066986084
1305,-6.8206329345703125
3407,-3.1861584186553955
4378,-7.133251190185547
282,-5.30120849609375
4238,-5.548915386199951
4218,-3.9842138290405273
3292,0.6964574456214905
4523,-4.212518215179443
4803,-7.7802324295043945
693,-3.517831563949585
3665,-6.490549564361572
1208,-7.77018928527832
2462,-5.166601657867432
1265,-6.527214527130127
1967,-6.454769611358643
5024,-0.26418715715408325
5034,-3.9822020530700684
4868,-3.3913962841033936
1159,-8.289311408996582
2118,-5.644994735717773
630,-7.952195167541504
1457,-6.6480302810668945
2174,-1.3098586797714233
3745,-0.36743971705436707
3716,-4.986362934112549
30,-5.331396102905273
555,-5.768984794616699
3555,-5.47823429107666
2236,-5.56653356552124
2330,-6.710265636444092
101,-1.5522916316986084
1455,-6.52434778213501
5662,5.617787837982178
4959,-4.516417026519775
3540,-5.138350486755371
3448,-4.592657566070557
3332,-7.797333240509033
1921,-6.815974712371826
2408,-4.414375305175781
77,-5.714863300323486
2709,-6.504085063934326
1725,-1.4517446756362915
5038,-2.488490581512451
2397,-1.088828206062317
5198,-6.3204851150512695
2480,-6.557036399841309
1072,-5.1409173011779785
116,-6.545979976654053
1094,-4.9286651611328125
1201,-8.129449844360352
2214,-3.683939218521118
5103,-6.2408623695373535
2682,-7.6964545249938965
3833,-5.755197525024414
2364,-5.832481384277344
1133,-5.474029541015625
4256,-5.308177471160889
5440,-6.755849838256836
5610,4.722997665405273
2413,0.6077376008033752
4789,-5.991992950439453
4343,-5.632378578186035
4890,-5.152312755584717
3843,-1.9434630870819092
4768,-4.780055522918701
2909,-8.655007362365723
5837,4.387294292449951
1110,-6.332709312438965
3471,-5.210165500640869
3431,-8.157066345214844
3592,-4.66668701171875
1161,-7.358475685119629
746,-6.674147605895996
858,-3.2989091873168945
4403,-7.0606689453125
2903,-6.340061664581299
3397,-6.158507347106934
3008,-3.8550100326538086
913,-4.851509094238281
3851,-5.023321151733398
1884,0.19219350814819336
4658,-4.076022148132324
843,-6.868756294250488
109,-0.8714715838432312
3148,-3.2018942832946777
1532,-5.140647888183594
4116,-6.95995569229126
1706,-6.154452800750732
1027,-5.070174694061279
3975,-5.9148268699646
950,-3.653702735900879
1229,-2.839815378189087
2638,-5.744814395904541
4222,-7.350607395172119
901,-7.338239669799805
885,-5.79239559173584
2677,-3.2246930599212646
4840,1.2445881366729736
2768,-7.929355621337891
5216,-2.8996164798736572
5172,-2.4855215549468994
3291,-5.099278926849365
3504,-5.316363334655762
2465,-4.231159210205078
4828,-1.2147914171218872
5835,4.807520866394043
5202,-7.958446979522705
402,-6.565260887145996
4908,-6.055833339691162
2984,-0.839867115020752
583,-2.151676893234253
1052,-1.6687588691711426
2947,0.2734029293060303
66,-5.502727508544922
2796,-4.686142444610596
2336,-3.5763611793518066
1878,-6.8090739250183105
3463,-2.125338077545166
4582,-4.1302595138549805
2751,-5.945676803588867
249,-6.712801456451416
967,-7.463625431060791
2416,-5.10133171081543
5588,4.43270206451416
711,-6.96640157699585
3387,-5.957397937774658
643,-6.599759101867676
5599,0.07341699302196503
845,-7.567056655883789
2304,-5.426427841186523
1968,-5.323304176330566
4811,-8.737386703491211
2676,-7.166177272796631
4160,-7.21500301361084
5431,-6.192193031311035
3270,-5.881425380706787
3365,-5.248234748840332
1191,-4.984776020050049
5552,-6.752659320831299
4083,-6.412626266479492
867,-4.577347278594971
2669,-3.4064714908599854
3068,-1.8406786918640137
312,-4.779696464538574
3570,-3.7551894187927246
342,-6.698441028594971
3982,-4.109144687652588
2815,-4.044233798980713
2745,-1.3147636651992798
2884,-6.26741886138916
3722,-0.24137070775032043
1843,-6.5726847648620605
2268,-3.2314281463623047
819,-3.3713812828063965
2658,-2.9953386783599854
2975,-5.5542168617248535
2124,-6.314727783203125
846,-6.069184303283691
481,-6.93702507019043
3485,-7.252955913543701
389,-6.415750026702881
2414,-8.343994140625
3491,-4.154693126678467
5448,1.1825289726257324
4542,-6.181360244750977
991,-6.929487705230713
724,-5.8757452964782715
4849,-4.806357383728027
1378,-3.8357458114624023
4216,-6.066927433013916
5251,-7.80394172668457
1270,0.2944372892379761
817,0.21028980612754822
3509,-2.3961102962493896
4854,-2.0617992877960205
5026,-5.728385925292969
553,-6.096869468688965
2398,-8.255965232849121
3989,-7.245977401733398
5028,-6.328344821929932
844,-6.552524566650391
1853,-7.719257354736328
1545,-4.962963581085205
8,-8.162004470825195
1202,-4.534306049346924
1415,-6.7792840003967285
3023,-5.117509841918945
3012,-7.028777122497559
4681,-4.026424884796143
3842,-5.828807830810547
552,-6.162881851196289
1338,-1.714849829673767
1473,-3.2767012119293213
4624,-3.211143732070923
5703,-5.965106010437012
360,-7.344404697418213
523,-5.853603839874268
919,-6.091897010803223
3254,-4.905109405517578
2960,-6.414079666137695
5833,2.6207683086395264
1708,-6.753776550292969
110,-5.171712875366211
3948,-5.542873382568359
777,-7.700307369232178
2297,-3.1051578521728516
4164,-7.539954662322998
2733,-0.5736092925071716
1117,-7.601330757141113
600,-5.058287143707275
5163,-2.2838563919067383
1590,-1.7059565782546997
4011,-1.2465980052947998
1155,-6.794719696044922
1438,-7.03743314743042
4141,-5.937728404998779
3514,-7.498810291290283
1291,-6.79544734954834
974,-5.493422985076904
4488,-7.09858512878418
5281,-4.348217487335205
4128,-5.348926067352295
629,-5.927541732788086
5191,-7.1682610511779785
1926,-2.625626802444458
2720,-7.614267349243164
2674,-5.477264404296875
1037,-7.440674304962158
3244,-1.1675373315811157
2789,-7.486412048339844
1335,-7.4893083572387695
1153,-8.230680465698242
1074,-6.339099884033203
3363,0.9702446460723877
5356,-6.471626281738281
3015,-4.533416748046875
1576,-5.943593978881836
5411,-7.166197776794434
4050,-8.146113395690918
642,-6.683267116546631
5744,-4.098877429962158
5778,-0.5891224145889282
2541,-1.3851144313812256
1700,-3.863659620285034
2389,-8.415472030639648
4303,-4.165588855743408
2769,-0.6880748271942139
169,-2.6980998516082764
4887,-5.451579570770264
5224,-7.09979248046875
1041,-6.314609050750732
3895,-0.7871386408805847
3799,-4.12326192855835
2497,-7.3258538246154785
5811,4.40923547744751
5657,3.7682456970214844
5211,-3.9291884899139404
2803,-7.301827430725098
520,-5.666425704956055
5592,2.445538282394409
204,-5.910048007965088
2651,-5.537936687469482
931,-6.921142578125
1917,-5.907491207122803
4993,-4.860446453094482
5029,-1.53236722946167
3606,-2.571824789047241
4422,-5.02621603012085
5774,-2.58821964263916
3303,-5.036046028137207
2814,-3.64270281791687
5504,2.7508442401885986
4227,-6.147216796875
5377,-6.584613800048828
1567,-8.296740531921387
5261,-4.867238521575928
5368,-3.3314926624298096
3443,-6.221230983734131
133,-5.94343900680542
4175,-7.151802062988281
150,-5.093155860900879
3819,-5.275209903717041
3800,-4.657686710357666
5435,-4.747418403625488
1490,-6.02511739730835
3355,-3.305443525314331
2587,-7.005706787109375
5333,-4.906809329986572
4462,-2.7071619033813477
5529,1.5341899394989014
1613,-7.59329080581665
1896,-3.253903865814209
3959,-5.179291248321533
40,-6.42259407043457
2001,-1.486000418663025
590,-5.735793590545654
1796,-5.4787983894348145
4727,-5.513869285583496
4434,-6.438412666320801
16,-4.030721187591553
3529,-7.258364200592041
2799,-5.890262126922607
1573,-3.826781988143921
3861,-3.204470157623291
1960,-2.8942761421203613
5466,4.281860828399658
5437,-3.480785846710205
4051,-1.9280728101730347
888,-5.779813289642334
3089,1.4091616868972778
2942,-3.9641456604003906
3872,-3.868783473968506
513,-2.478400945663452
1386,-7.00898551940918
924,-1.061768651008606
2109,-4.427917003631592
2701,-4.324273586273193
5717,-3.534546136856079
1168,-5.338621139526367
603,-6.832938194274902
3530,-7.560780048370361
4237,-6.570924282073975
1818,-7.246597766876221
175,-6.426519870758057
3679,-6.734280109405518
5689,3.2082765102386475
4795,-4.1420793533325195
4504,-6.880885601043701
307,-5.851408958435059
4107,-3.386457681655884
2762,-4.915863990783691
2812,0.12447133660316467
2117,-8.128396987915039
4283,-3.2785167694091797
1702,-5.043270587921143
3179,-4.970528602600098
2953,-6.677379608154297
1881,-7.4680867195129395
2446,-6.311683654785156
951,-3.50901198387146
3689,-4.238454818725586
3857,-4.12004280090332
3510,-3.3789520263671875
4742,-5.4108991622924805
1069,-7.911020278930664
791,-6.36409854888916
4320,-6.749642372131348
1569,-4.432431221008301
5239,-4.034214496612549
1297,-7.783562183380127
5613,0.1718030869960785
2772,-4.275116920471191
3373,-5.749844551086426
2083,-7.466733932495117
3611,-4.1633734703063965
1410,-8.170358657836914
3723,-5.967086315155029
3421,-4.648505687713623
1861,-5.480063438415527
3325,-7.215670108795166
4094,-2.0039591789245605
1127,-2.061384677886963
1374,-8.50364875793457
174,-5.383446216583252
2511,-5.576991081237793
1330,-2.8085522651672363
2894,-7.796838760375977
1507,-4.153135776519775
4568,-6.03218936920166
2168,-5.336450099945068
3038,-5.082581520080566
5525,-4.859567642211914
114,-5.125585079193115
3958,-0.5715731978416443
1205,-7.610536575317383
5083,-5.691302299499512
1524,-6.1218414306640625
741,0.14496147632598877
5668,-1.1438361406326294
2286,-7.034841060638428
371,-5.745848655700684
1081,-2.1365766525268555
5090,-3.851025342941284
3362,-3.7955260276794434
5220,-6.564774036407471
4026,-5.545713424682617
5248,-7.389524459838867
2496,-5.7946600914001465
4611,-2.090871810913086
409,-7.821268558502197
5370,-5.554518699645996
4792,-6.908592224121094
3721,-7.231387615203857
3536,-5.74549674987793
4111,-5.442356109619141
1745,-7.036570072174072
4032,-4.420307636260986
5151,-7.576480865478516
909,-2.4409141540527344
4894,-7.292194366455078
3182,-6.458666801452637
899,-5.470325946807861
4645,-3.3969368934631348
1130,-7.4962663650512695
2201,-6.86220645904541
314,-7.06501579284668
3275,-6.805343151092529
1285,0.15673495829105377
1720,-4.729222297668457
4832,-1.6747161149978638
4923,-5.256838798522949
485,-8.029618263244629
1645,-6.8517022132873535
3532,-7.025990962982178
2363,-2.600351572036743
1100,-5.761294364929199
3595,-6.985476970672607
4308,-6.69442081451416
1186,-6.153444290161133
1425,-6.6470465660095215
4250,-5.4211225509643555
677,-7.229814052581787
3473,-6.352380275726318
2005,-2.894099712371826
65,-6.926970958709717
2396,-8.248294830322266
2693,-3.296687364578247
960,-4.0494184494018555
