COMPANY_ID,xgboost_score,xgboost_rank,xgboost_probability,actual,xgboost_in_top10,lightgbm_score,lightgbm_rank,lightgbm_probability,lightgbm_in_top10,review_difference
ESIK-01294,0.9706197,32,0.9021577426221752,0,True,0.9999980003846496,17,0.978677412775398,True,both
ESIK-01296,0.03960833,227,0.0456610559415191,0,False,2.276969489290132e-06,288,0.0272838088769981,False,neither
ESIK-01303,0.006033111,544,0.0104815639273453,0,False,4.811573641366064e-08,707,0.0093151899280117,False,neither
ESIK-01306,0.00088201696,1033,0.0023179719941561,0,False,6.9690870310657e-09,996,0.0054090732691303,False,neither
ESIK-01310,0.004303626,612,0.0080436972530633,0,False,3.843435297486118e-07,442,0.0166602276265481,False,neither
ESIK-01317,0.0031597957,696,0.0063130101614334,0,False,3.2761244602129315e-08,766,0.008361950301217,False,neither
ESIK-01322,0.122927934,138,0.1113387563994583,0,False,6.16171570698646e-06,236,0.0358569762063709,False,neither
ESIK-01329,0.006590296,522,0.0112325070886826,0,False,1.9215274268518798e-07,533,0.0137296239042585,False,neither
ESIK-01331,0.0018957785,841,0.0042278654469715,0,False,1.5766686719393427e-08,880,0.006807447639422,False,neither
ESIK-01332,0.001538156,895,0.0035878682871791,0,False,3.18385907157245e-08,769,0.0082950924851225,False,neither
ESIK-01336,0.0009039488,1029,0.0023631423524156,0,False,5.061525248263508e-09,1025,0.0049427437843303,False,neither
ESIK-01337,0.02981248,258,0.036567964533341,0,False,4.681699413687552e-07,422,0.0176013205864549,False,neither
ESIK-01344,0.00062227825,1100,0.0017621811228662,0,False,7.294660991516101e-09,991,0.0054791255937825,False,neither
ESIK-01353,0.007082227,505,0.01188399268602,0,False,2.0167315718139337e-07,526,0.0139164207156307,False,neither
ESIK-01356,0.0018474453,849,0.0041430070531374,0,False,3.860039466456991e-09,1050,0.0045790694803236,False,neither
ESIK-01359,0.07241564,165,0.0732629629679718,0,False,2.371490194053891e-05,179,0.0516718778000844,False,neither
ESIK-01362,0.008522924,459,0.0137380536361922,0,False,5.773303353087642e-08,683,0.0098039796689219,False,neither
ESIK-01364,0.001981305,829,0.0043768894058352,0,False,6.978118176701179e-08,663,0.0103393378517473,False,neither
ESIK-01366,0.01599398,325,0.0224781237441286,0,False,3.597119409827536e-07,448,0.0163555238995261,False,neither
ESIK-01369,0.008897446,446,0.0142083644809281,0,False,3.127511363128108e-07,468,0.0157298391341224,False,neither
ESIK-01372,0.0014298876,915,0.0033879950395823,0,False,2.3830714566999648e-08,811,0.0076463244364387,False,neither
ESIK-01375,0.003921326,628,0.0074779027327127,0,False,6.63371764816674e-08,670,0.0101936061798725,False,neither
ESIK-01377,0.31702933,97,0.2432783971943632,0,True,0.0010679653057499,112,0.1381678833672671,True,both
ESIK-01384,0.013025762,371,0.0191449146294043,0,False,2.440167483610032e-06,285,0.0278092394897327,False,neither
ESIK-01385,0.049888276,199,0.0546953733003118,0,False,6.744664550819597e-05,153,0.0682690139331853,False,neither
ESIK-01389,0.0011453917,974,0.0028461934459749,0,False,1.5553323347790663e-08,882,0.0067813934502139,False,neither
ESIK-01399,0.008957554,445,0.0142834360591156,0,False,5.053417016720007e-07,417,0.0179796244292198,False,neither
ESIK-01403,0.0012670229,950,0.0030810186474646,0,False,5.184374050845235e-08,699,0.0095123761015011,False,neither
ESIK-01414,0.001295744,945,0.0031357443622486,0,False,1.2271481108798576e-07,591,0.0121111337150021,False,neither
ESIK-01416,0.004726204,592,0.0086564991124258,0,False,2.455072061658371e-06,284,0.0278559295526062,False,neither
ESIK-01422,0.0007982205,1051,0.002143087728455,0,False,5.724678664065169e-09,1014,0.0051173312748458,False,neither
ESIK-01423,0.005181384,576,0.0093033426252184,0,False,3.33522920892592e-07,458,0.0160144585061896,False,neither
ESIK-01426,0.0030494146,704,0.0061393543863569,0,False,3.761578309937434e-09,1054,0.0045458162914532,False,neither
ESIK-01431,0.0036520825,647,0.0070722149467903,0,False,2.900339292528185e-08,786,0.0080804835198929,False,neither
ESIK-01433,0.001653598,874,0.003797666261141,0,False,9.047363577907683e-09,964,0.0058218542972737,False,neither
ESIK-01436,0.0023911474,782,0.0050729118153051,0,False,2.45760381144648e-07,504,0.0147065407698473,False,neither
ESIK-01439,0.03259001,249,0.0392042565540041,0,False,8.176555616042049e-06,225,0.0387340712813146,False,neither
ESIK-01446,0.000763096,1064,0.0020686222206875,0,False,3.1124750335816213e-09,1070,0.004309272539826,False,neither
ESIK-01454,0.05396371,192,0.0581646446808745,0,False,1.0680712968248884e-06,350,0.0221329396294511,False,neither
ESIK-01464,0.015079142,339,0.0214665664469214,0,False,6.328321974869643e-07,394,0.0191404890546797,False,neither
ESIK-01467,0.0058333976,554,0.010208754681649,0,False,2.673102681774529e-07,490,0.0150556889843835,False,neither
ESIK-01477,0.0161224,323,0.0226190867323918,0,False,1.5656542779396307e-06,313,0.0246040492275256,False,neither
ESIK-01478,0.0013280577,940,0.003197004071588,0,False,2.764127393568792e-08,795,0.0079719593809034,False,neither
ESIK-01480,0.004969611,584,0.0090040105670126,0,False,7.25768489220981e-08,656,0.0104538599521279,False,neither
ESIK-01483,0.00151417,899,0.0035438573076629,0,False,1.6104837613401317e-08,872,0.0068482243477431,False,neither
ESIK-01484,0.00039497795,1144,0.0012327017042548,0,False,2.321114467110438e-09,1096,0.0039668837080188,False,neither
ESIK-01486,0.0012922671,947,0.003129133659498,0,False,3.793706079974816e-10,1164,0.0023781242774506,False,neither
ESIK-01492,0.0034343677,666,0.0067393926248388,0,False,3.1480885862350295e-07,466,0.0157586359525093,False,neither
ESIK-01495,0.0020061543,823,0.0044199246479744,0,False,4.693921989978608e-08,710,0.0092506749754606,False,neither
ESIK-01498,0.004545074,602,0.0083953620005931,0,False,4.565371877476624e-07,426,0.0174784569763829,False,neither
ESIK-01502,0.011500948,390,0.0173685636278516,0,False,5.504844896165896e-07,408,0.0184127641221118,False,neither
ESIK-01504,0.110426016,145,0.1022313306434478,0,False,1.9053916666719085e-05,186,0.0487163290554332,False,neither
ESIK-01521,0.0010400341,991,0.0026384100784647,0,False,2.1235419073996328e-08,825,0.0074023471463458,False,neither
ESIK-01533,0.0055579445,566,0.0098290994735754,0,False,5.078304194748858e-07,416,0.0180042206227491,False,neither
ESIK-01541,0.0060805157,543,0.010546027568702,0,False,5.603486557536648e-07,406,0.0185039454425036,False,neither
ESIK-01543,0.001641511,877,0.0037758518132932,0,False,9.486156416431208e-09,958,0.0059000483007666,False,neither
ESIK-01548,0.008338432,470,0.0135047135869385,0,False,3.734406231423815e-08,746,0.0086752702599319,False,neither
ESIK-01551,0.0017365548,867,0.0039464704353797,0,False,7.095990288809311e-09,993,0.005436653026372,False,neither
ESIK-01552,0.0033859515,671,0.0066647621652625,0,False,2.6376566934136077e-08,801,0.0078676868452478,False,neither
ESIK-01553,0.0064655202,528,0.0110655907710875,0,False,2.9921085044550106e-08,780,0.0081515425161581,False,neither
ESIK-01554,0.0020480158,819,0.0044921624853203,0,False,2.010697154687061e-07,527,0.0139047727059831,False,neither
ESIK-01557,0.007889659,479,0.0129323152719182,0,False,4.732863828574278e-07,420,0.0176546580755675,False,neither
ESIK-01560,0.0028649427,731,0.0058460425048832,0,False,2.9410899518721025e-07,476,0.0154624731188471,False,neither
ESIK-01575,0.0011873302,963,0.0029277420168901,0,False,5.3216193424638074e-08,693,0.0095823897964409,False,neither
ESIK-01581,0.0015565916,891,0.0036215946981224,0,False,6.722322844081118e-09,1000,0.0053543921178248,False,neither
ESIK-01583,0.0018764365,845,0.0041939636369479,0,False,8.110850911948354e-09,979,0.0056453515452948,False,neither
ESIK-01589,0.0009968332,997,0.0025519156906396,0,False,2.0351065932721876e-08,838,0.007314305688659,False,neither
ESIK-01592,0.0058547575,553,0.010238028602146,0,False,2.3121418601191e-08,816,0.007581628558747,False,neither
ESIK-01596,0.0017673663,862,0.0040013445022459,0,False,1.2827374798035176e-07,578,0.0122622621336988,False,neither
ESIK-01598,0.16055912,127,0.1379436602113737,0,False,0.0005597632361921,119,0.117762612386109,False,neither
ESIK-01599,0.008375723,467,0.0135519696256466,0,False,8.459805763823148e-07,370,0.0207474985501072,False,neither
ESIK-01601,0.009936991,421,0.0154917453659235,0,False,3.862644011298054e-07,440,0.0166833871064958,False,neither
ESIK-01602,0.051060818,197,0.0556993893376845,0,False,1.509849107804697e-06,315,0.0243584347846436,False,neither
ESIK-01604,0.048989158,201,0.0539221294005658,0,False,3.76065237639071e-05,168,0.0584624786066146,False,neither
ESIK-01608,0.0018332973,852,0.0041180766641607,0,False,3.3919445301877533e-08,757,0.0084439804739362,False,neither
ESIK-01610,0.0004600984,1130,0.0013898457208442,0,False,4.9797725772918284e-09,1026,0.0049201010964943,False,neither
ESIK-01612,0.007494039,490,0.0124217642331432,0,False,3.279675146038984e-07,459,0.015939626864172,False,neither
ESIK-01636,0.0009656238,1013,0.0024889278527492,0,False,1.4184628025962756e-08,896,0.0066078259574784,False,neither
ESIK-01641,0.002835044,735,0.005798122275154,0,False,1.0357971385150462e-08,940,0.0060479918817245,False,neither
ESIK-01642,0.03292992,247,0.0395234643924331,0,False,1.3800101659109651e-05,200,0.0446504323308771,False,neither
ESIK-01643,0.002466949,776,0.0051986909094393,0,False,1.7793578905240636e-08,857,0.0070431118277317,False,neither
ESIK-01647,0.0004059066,1143,0.0012594402750571,0,False,2.9612603459379343e-10,1165,0.0022172657957131,False,neither
ESIK-01648,0.036432065,236,0.0427723596188227,0,False,3.385796931467083e-07,454,0.0160817911230817,False,neither
ESIK-01653,0.8873366,44,0.7489780039138645,0,True,0.990064412986084,47,0.8040618576887465,True,both
ESIK-01659,0.02558772,272,0.0324521037433627,0,False,2.878894790631254e-06,271,0.0291043462814034,False,neither
ESIK-01677,0.0641936,175,0.0666455710099232,0,False,1.566387591227139e-05,195,0.0462070023814517,False,neither
ESIK-01678,0.052899424,193,0.0572640975221854,0,False,1.239723650996494e-05,210,0.0433723740724292,False,neither
ESIK-01688,0.2430374,110,0.1938983466206906,0,True,4.0280997347758776e-05,166,0.0595433907126886,False,xgboost_only
ESIK-01689,0.117371805,143,0.107311318338152,0,False,1.2033305641914682e-05,212,0.0430234046043132,False,neither
ESIK-01693,0.0011016589,981,0.002760467278515,0,False,1.921034998422577e-09,1109,0.0037606028474159,False,neither
ESIK-01695,0.0011582993,969,0.0028713594174317,0,False,1.0471407819055823e-09,1141,0.0031683952636901,False,neither
ESIK-01699,0.0052828323,572,0.0094457841149176,0,False,5.747985455722941e-09,1012,0.0051231962138991,False,neither
ESIK-01703,0.000992537,1001,0.0025432703908611,0,False,1.0545814114810937e-07,607,0.0116079495244939,False,neither
ESIK-01713,0.0022197287,801,0.004785220113378,0,False,7.316888732198885e-08,654,0.0104777018336975,False,neither
ESIK-01731,0.0023220112,792,0.004957437023985,0,False,5.72544748333575e-09,1013,0.0051175250148867,False,neither
ESIK-01735,0.033953145,243,0.0404800933055247,0,False,2.276694554190606e-06,289,0.0272829007718709,False,neither
ESIK-01738,0.04894094,202,0.0538805775351465,0,False,3.6956465974466326e-06,257,0.0311722007644257,False,neither
ESIK-01741,0.0017135603,869,0.0039053811154729,0,False,3.591881975967265e-09,1059,0.0044870049537698,False,neither
ESIK-01742,0.018182809,306,0.0248485461009825,0,False,1.2409810099124074e-08,920,0.0063637766354598,False,neither
ESIK-01747,0.011560182,386,0.0174384984170017,0,False,4.621271054493091e-06,252,0.0331428743870994,False,neither
ESIK-01749,0.0009721479,1008,0.0025021306800106,0,False,2.2674530585934438e-08,819,0.0075401291098979,False,neither
ESIK-01759,0.0012691227,949,0.0030850285617718,0,False,9.499336278994884e-09,956,0.0059023563281071,False,neither
ESIK-01762,0.035440784,242,0.0418598880765322,0,False,3.941936742642951e-06,254,0.0317290856782548,False,neither
ESIK-01764,0.007454841,492,0.0123708606692119,0,False,5.876773708412699e-06,241,0.0353960169207635,False,neither
ESIK-01771,0.003774933,636,0.0072581026818551,0,False,9.892411673215858e-09,947,0.0059701551833229,False,neither
ESIK-01774,0.0005188922,1119,0.001527651189862,0,False,1.9695229889719843e-08,848,0.0072472163128996,False,neither
ESIK-01779,0.065216355,173,0.067477604053445,0,False,1.9441712565748776e-05,185,0.048981606617842,False,neither
ESIK-01785,0.010966629,398,0.0167340728320391,0,False,6.698842680684281e-07,388,0.0194455541168666,False,neither
ESIK-01788,0.00047498418,1125,0.0014250762056988,0,False,5.887161413470652e-10,1157,0.0026926278243852,False,neither
ESIK-01790,0.028209057,264,0.0350218845138333,0,False,4.041292410861011e-05,165,0.0595952995598481,False,neither
ESIK-01791,0.033559497,245,0.0401128140607964,0,False,1.1876504417733106e-06,343,0.0227932247134695,False,neither
ESIK-01798,0.018171614,307,0.0248365881526591,0,False,5.579324222537914e-07,407,0.0184817191248301,False,neither
ESIK-01801,0.035992138,238,0.0423680783441674,0,False,1.0772064168534126e-06,349,0.0221852316580659,False,neither
ESIK-01802,0.011029522,397,0.0168091037196824,0,False,1.6917848990337894e-06,309,0.025136489184429,False,neither
ESIK-01804,0.0016473979,876,0.003786480820578,0,False,4.675535501251017e-09,1035,0.0048334112665787,False,neither
ESIK-01806,0.00020475918,1166,0.0007353276359987,0,False,2.2445100722157963e-09,1102,0.0039294853778002,False,neither
ESIK-01819,0.0003786204,1147,0.0011923818099888,0,False,3.092834024237707e-09,1071,0.0043015825464521,False,neither
ESIK-01826,0.054650985,191,0.0587442166303695,0,False,1.372605699039751e-05,201,0.0445854457715705,False,neither
ESIK-01833,0.102847934,150,0.0966255386819079,0,False,2.236669279911615e-05,182,0.0508651425015862,False,neither
ESIK-01837,0.009777322,427,0.0152966189916935,0,False,1.647045272941492e-07,546,0.0131505690969166,False,neither
ESIK-01847,0.012755728,373,0.018833823303462,0,False,3.855950742414164e-07,441,0.016675326706815,False,neither
ESIK-01855,0.059783403,180,0.0630261967377895,0,False,2.641516485735696e-06,276,0.0284231517522748,False,neither
ESIK-01857,0.0016318986,878,0.0037584786484995,0,False,9.672507904883977e-08,620,0.0113302518469855,False,neither
ESIK-01863,0.0016062296,880,0.0037119774351579,0,False,1.3029256445389572e-08,912,0.0064516535595582,False,neither
ESIK-01865,0.0013869036,928,0.0033077452089072,0,False,1.6833619215860452e-08,869,0.006934052371452,False,neither
ESIK-01871,0.0009706098,1010,0.0024990196217446,0,False,1.659538919064006e-09,1117,0.0036084138789059,False,neither
ESIK-01889,0.031146128,253,0.0378401609320398,0,False,1.2815629628524884e-05,208,0.0437643068970584,False,neither
ESIK-01891,0.30499795,99,0.2352364422299668,0,True,0.0002642146829386,130,0.0973858988958052,False,xgboost_only
ESIK-01892,0.0017246323,868,0.0039251804542195,0,False,2.067713139259969e-07,522,0.0140138344226648,False,neither
ESIK-01895,0.0015866812,886,0.0036764557026632,0,False,8.378953043643141e-09,974,0.0056973172790497,False,neither
ESIK-01897,0.006253889,534,0.0107808591624232,0,False,2.2966029276170566e-07,514,0.0144309064433347,False,neither
ESIK-01898,0.007172908,499,0.0120029853595458,0,False,1.0709250744762865e-07,603,0.0116580551832372,False,neither
ESIK-01906,0.0010441083,990,0.0026465270182882,0,False,2.0267975507101603e-09,1108,0.0038179295590654,False,neither
ESIK-01914,0.0015009635,903,0.0035195612637536,0,False,9.080310261639716e-09,963,0.005827819133943,False,neither
ESIK-01919,0.0025587645,763,0.0053499262951186,0,False,8.787550159174095e-08,629,0.0110296882480116,False,neither
ESIK-01923,0.008466373,462,0.0136666483710653,0,False,1.4033235110774218e-06,328,0.0238705398212442,False,neither
ESIK-01934,0.0040347516,625,0.0076469761062034,0,False,9.337969610506472e-08,623,0.0112190645738975,False,neither
ESIK-01939,0.008036863,478,0.0131208391465851,0,False,2.057463520896757e-07,524,0.0139943907378166,False,neither
ESIK-01941,0.015270499,336,0.0216792437254689,0,False,1.4660860609743607e-06,320,0.0241611394968252,False,neither
ESIK-01942,0.0013470883,935,0.0032329309708733,0,False,8.35394138992885e-09,976,0.0056925203791765,False,neither
ESIK-01946,0.0034506002,665,0.0067643626762771,0,False,2.9346015342413964e-08,782,0.0081072007275141,False,neither
ESIK-01947,0.010532107,405,0.0162130653311748,0,False,8.358828932005451e-07,373,0.0206784792139804,False,neither
ESIK-01952,0.0012043816,961,0.0029607195896055,0,False,1.1468726570296054e-08,933,0.0062240152885408,False,neither
ESIK-01954,0.042942822,219,0.0486407411392203,0,False,1.8378433261305507e-05,189,0.0482444991363204,False,neither
ESIK-01959,0.000868803,1035,0.0022906402205998,0,False,2.9192973261684854e-08,785,0.0080952946790658,False,neither
ESIK-01969,0.013205437,367,0.0193511237290174,0,False,3.3107216503560138e-06,265,0.0302445526614755,False,neither
ESIK-01977,0.0008224138,1045,0.0021939680341171,0,False,8.275828257737634e-09,977,0.0056774724488755,False,neither
ESIK-01978,0.004314565,611,0.0080597216535636,0,False,5.070832958513868e-09,1024,0.0049453049777038,False,neither
ESIK-01979,0.00069657346,1082,0.0019255263943115,0,False,9.784023409466926e-09,950,0.0059516566437266,False,neither
ESIK-01982,0.009452438,434,0.0148974045283067,0,False,7.439105729796851e-08,651,0.0105264821750708,False,neither
ESIK-01999,0.02762598,266,0.0344549517419297,0,False,3.895546394995319e-06,255,0.0316261864878623,False,neither
ESIK-02000,0.007030016,507,0.0118153292123398,0,False,2.914886386015612e-07,479,0.0154239143106133,False,neither
ESIK-02007,0.00036457548,1151,0.0011574636738599,0,False,2.660490610977291e-09,1083,0.0041226402855962,False,neither
ESIK-02008,0.0043956577,606,0.0081782348173531,0,False,1.7487013843373984e-08,861,0.0070087544032638,False,neither
ESIK-02011,0.008418154,465,0.0136056820153737,0,False,2.126288120836237e-09,1106,0.0038699257997747,False,neither
ESIK-02014,0.0032578586,687,0.0064661828178946,0,False,2.461136602544286e-07,503,0.0147124401716594,False,neither
ESIK-02016,0.0072967485,494,0.0121649597596302,0,False,3.393878779923453e-07,453,0.0160924846104099,False,neither
ESIK-02017,0.0029228064,723,0.0059384759266649,0,False,6.410395049665857e-08,673,0.0100961615698023,False,neither
ESIK-02022,0.0005298281,1114,0.0015529041116194,0,False,1.5912148694095628e-08,877,0.0068250649830097,False,neither
ESIK-02033,0.043490477,217,0.0491253159050503,0,False,2.969596574325924e-07,474,0.0155041389140717,False,neither
ESIK-02047,0.0037934193,635,0.007285960183601,0,False,3.072496780599181e-07,469,0.0156521678983579,False,neither
ESIK-02058,0.001756253,864,0.0039815761694543,0,False,4.5732990581014905e-08,712,0.0091833071505856,False,neither
ESIK-02064,0.004635466,595,0.0085259590172637,0,False,2.3313759165429322e-08,814,0.0075993120292251,False,neither
ESIK-02068,0.011738249,384,0.017648262002807,0,False,2.3474976811896505e-07,509,0.0145195121659796,False,neither
ESIK-02070,0.0015382217,894,0.0035879890184879,0,False,3.5368598376931417e-08,751,0.0085438191239779,False,neither
ESIK-02073,0.00034762107,1153,0.0011149252479582,0,False,8.737640876875732e-09,971,0.0057650012752996,False,neither
ESIK-02078,0.6425788,63,0.4826847421380067,0,True,0.0191047032089836,86,0.2673436804659207,True,both
ESIK-02080,0.004118649,620,0.0077713676391151,0,False,9.811092915408165e-08,618,0.0113754981204618,False,neither
ESIK-02108,0.009719977,429,0.0152263667590052,0,False,5.467887577204022e-07,409,0.0183782959641063,False,neither
ESIK-02114,0.06116347,178,0.0641644753769581,0,False,5.404847964728936e-06,244,0.0345949606557678,False,neither
ESIK-02116,0.0038507166,631,0.0073721148716389,0,False,1.6109622157067014e-07,551,0.0130693571801807,False,neither
ESIK-02121,0.002935545,721,0.0059587713542094,0,False,1.3617024804896416e-08,905,0.0065322961617443,False,neither
ESIK-02140,0.009431481,435,0.0148715509464092,0,False,3.478626926004505e-07,450,0.0162035211674133,False,neither
ESIK-02141,0.0015526504,893,0.0036143917926103,0,False,5.3346822643088076e-09,1022,0.0050165412476775,False,neither
ESIK-02154,0.00081163505,1049,0.0021713398538986,0,False,9.893382908848104e-09,946,0.0059703202821346,False,neither
ESIK-02157,0.009400314,438,0.0148330754780043,0,False,3.4652484851630067e-06,263,0.0306260043960486,False,neither
ESIK-02164,0.0013536091,933,0.0032452162975845,0,False,9.498150967502465e-09,957,0.0059021488534584,False,neither
ESIK-02179,0.018771244,303,0.025474837587102,0,False,5.470746481865532e-08,689,0.0096570021429958,False,neither
ESIK-02183,0.48680896,77,0.3606832337453106,0,True,0.0039350440784833,99,0.1884342129491392,True,both
ESIK-02185,0.032408666,251,0.0390336652982452,0,False,1.7631253783788976e-06,304,0.0254248973227318,False,neither
ESIK-02191,0.000861833,1036,0.0022761874354883,0,False,4.008526540954931e-08,736,0.0088496064800412,False,neither
ESIK-02209,0.006003661,546,0.0104414616283692,0,False,5.419548097866919e-07,410,0.0183329556592359,False,neither
ESIK-02223,0.002153415,811,0.004672647753261,0,False,1.0261347535220606e-07,613,0.0115193830237455,False,neither
ESIK-02229,0.031872094,252,0.0385276902242304,0,False,5.109433487153567e-06,246,0.0340669332970534,False,neither
ESIK-02231,0.00025963457,1163,0.0008862972258906,0,False,4.1614610710897134e-10,1162,0.0024411444284899,False,neither
ESIK-02232,0.00042443018,1139,0.0013044118999657,0,False,6.604193122912097e-09,1001,0.00532770292185,False,neither
ESIK-02241,0.01244053,377,0.0184688573967582,0,False,3.174691927481409e-07,464,0.0157956643061864,False,neither
ESIK-02242,0.00076242,1065,0.0020671819686041,0,False,2.290659050842274e-08,817,0.0075617517986271,False,neither
ESIK-02243,0.0061079566,541,0.0105832930254198,0,False,1.082632127042932e-06,348,0.0222161370694707,False,neither
ESIK-02250,0.004287467,613,0.0080200109380275,0,False,3.0371882579767024e-08,777,0.0081858742202301,False,neither
ESIK-02260,0.012726537,374,0.0188001057969321,0,False,6.458167273246064e-07,393,0.0192488403618324,False,neither
ESIK-02263,0.00044414363,1138,0.0013518126099659,0,False,3.462737051294562e-09,1062,0.004440893743143,False,neither
ESIK-02269,0.005887791,551,0.0102832561921962,0,False,5.096002339443503e-08,701,0.0094665832753892,False,neither
ESIK-02278,0.0031164763,699,0.0062450181492434,0,False,1.0016074814017494e-08,944,0.0059910832929452,False,neither
ESIK-02285,0.031054227,254,0.0377528795466105,0,False,6.221547894450088e-05,155,0.0668280340623049,False,neither
ESIK-02288,0.00078997255,1056,0.0021256659746797,0,False,4.886382175071557e-09,1030,0.0048939055110641,False,neither
ESIK-02290,0.027019052,268,0.0338620490011328,0,False,1.3639465644173576e-05,202,0.0445091166511554,False,neither
ESIK-02296,0.0011505454,972,0.0028562491503075,0,False,3.1482126411075833e-08,772,0.0082688877850969,False,neither
ESIK-02299,0.0137977395,356,0.0200265808781465,0,False,1.5058430301842829e-06,316,0.024340549360356,False,neither
ESIK-02300,0.6904284,60,0.5250609836470317,0,True,0.1106263935170625,75,0.3816083148181556,True,both
ESIK-02306,0.001240181,956,0.0030296310298357,0,False,7.673332930061304e-09,986,0.0055578270207302,False,neither
ESIK-02319,0.057623167,186,0.0612335411281262,0,False,0.0001015915784832,144,0.0760333498726408,False,neither
ESIK-02325,0.014618218,346,0.0209518231382249,0,False,6.977076795975573e-07,385,0.0196666580587045,False,neither
ESIK-02327,0.041037574,222,0.0469445342561092,0,False,0.0002419380519877,132,0.0952133347874273,False,neither
ESIK-02329,0.0015030826,902,0.0035234626893161,0,False,5.857999657100319e-08,680,0.0098441243522729,False,neither
ESIK-02331,0.0030726474,702,0.0061760170888424,0,False,5.557708002813016e-09,1018,0.0050748040987906,False,neither
ESIK-02337,0.0066764723,518,0.011347383274234,0,False,2.747460102727291e-07,486,0.0151714173360924,False,neither
ESIK-02340,0.009604729,432,0.0150849072090506,0,False,1.428772894683115e-07,567,0.0126378811860532,False,neither
ESIK-02342,0.0019339841,832,0.0042946121435574,0,False,1.351154478411219e-07,572,0.0124418927019887,False,neither
ESIK-02343,0.002541029,765,0.0053208056750059,0,False,3.369628746464152e-08,759,0.0084283341246075,False,neither
ESIK-02347,0.0009512863,1016,0.0024598448988973,0,False,6.826351663293217e-09,999,0.0053776173943496,False,neither
ESIK-02352,0.016764876,315,0.0233206586926826,0,False,2.893417212483521e-07,480,0.0153921343732796,False,neither
ESIK-02354,0.0011166034,978,0.0027898429991072,0,False,1.979622030142009e-08,844,0.0072576510703353,False,neither
ESIK-02356,0.009383987,439,0.0148129107416889,0,False,3.365703109091045e-07,457,0.0160551234882088,False,neither
ESIK-02365,0.0032470222,691,0.0064493064259985,0,False,2.1296417300721884e-08,824,0.0074083216494208,False,neither
ESIK-02367,0.0013965892,925,0.0033258740499925,0,False,3.158672227259297e-08,771,0.0082765990141039,False,neither
ESIK-02372,0.0018655752,847,0.004174893142693,0,False,1.6039416596202486e-08,874,0.0068403838623144,False,neither
ESIK-02376,0.007871689,480,0.0129092487373485,0,False,8.111620368342448e-07,375,0.0205069070286328,False,neither
ESIK-02383,0.0009673882,1011,0.0024925002592065,0,False,2.6535688357188325e-08,798,0.0078810017019487,False,neither
ESIK-02385,0.010013519,418,0.0155850231179922,0,False,1.443587282522036e-07,564,0.0126744070154607,False,neither
ESIK-02392,0.00073810987,1072,0.0020152022312394,0,False,2.8277850523036904e-08,789,0.0080231463344716,False,neither
ESIK-02403,0.0020369047,820,0.0044730201823552,0,False,1.7161562048383784e-08,864,0.0069718019874,False,neither
ESIK-02404,0.0032001277,695,0.0063761320627843,0,False,2.148703360342802e-09,1105,0.0038813981674692,False,neither
ESIK-02407,0.12674028,133,0.1140849830062338,0,False,0.0016994982437317,106,0.1546266315372104,True,lightgbm_only
ESIK-02415,0.006492184,527,0.0111013179603725,0,False,2.842036398049634e-06,273,0.0290013450147021,False,neither
ESIK-02423,0.04884649,203,0.0537991592785117,0,False,0.0003105063731674,125,0.101483136826685,False,neither
ESIK-02436,0.045012005,213,0.0504648561175104,0,False,2.832678603240427e-05,173,0.05419592281236,False,neither
ESIK-02437,0.057724312,185,0.0613177812898974,0,False,2.948193052320352e-05,171,0.0547794441969168,False,neither
ESIK-02438,0.079772756,162,0.0790585762138929,0,False,6.155881031298424e-06,237,0.0358476964563295,False,neither
ESIK-02439,0.04077419,223,0.0467087415164505,0,False,1.2037329860643505e-05,211,0.0430273058739415,False,neither
ESIK-02442,0.0026669952,749,0.0055266970629828,0,False,5.9107681176685385e-08,679,0.0098689242497869,False,neither
ESIK-02445,0.0015803974,888,0.0036650175474383,0,False,1.8380559614539945e-08,852,0.0071077234917811,False,neither
ESIK-02448,0.00058142375,1111,0.001670586737488,0,False,4.911112411462468e-08,705,0.0093688890604527,False,neither
ESIK-02454,0.0009720687,1009,0.0025019705403762,0,False,1.5948923940987744e-07,552,0.0130327646046008,False,neither
ESIK-02458,0.015581335,331,0.022023474022004,0,False,2.5813248943834887e-06,280,0.0282433295344134,False,neither
ESIK-02459,0.0063203303,533,0.0108704746248916,0,False,2.0746357398333573e-06,293,0.0265926134613327,False,neither
ESIK-02460,0.0009666778,1012,0.0024910621052952,0,False,1.5562856835635334e-08,881,0.0067825630798452,False,neither
ESIK-02466,0.0023399934,788,0.0049875425364049,0,False,2.6852054979209066e-08,797,0.0079073043308774,False,neither
ESIK-02474,0.002583917,761,0.0053911495762243,0,False,8.456836141482548e-09,973,0.0057121884996051,False,neither
ESIK-02478,0.0016836148,871,0.0038516912969772,0,False,8.159876461321999e-08,637,0.0108029604661447,False,neither
ESIK-02479,0.011549017,387,0.0174253232504916,0,False,1.6238727274654405e-07,550,0.0130985647077112,False,neither
ESIK-02485,0.0041178023,621,0.0077701149105085,0,False,6.642929920328541e-08,669,0.0101975746398903,False,neither
ESIK-02498,0.012183965,380,0.0181702817291547,0,False,4.813254236589986e-07,419,0.0177376227759453,False,neither
ESIK-02500,0.0045243087,603,0.008365281001707,0,False,3.978982753731983e-08,739,0.008831238768046,False,neither
